,db_id,original_sql,rewritten_sql_gpt,activated_rules_gpt,prompt_sql_similar,prompt_rules_similar
422,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2002 AND mi.info_type_id=8;","SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2002 AND mi.info_type_id=8",[],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2005 AND mc.company_id<17738 AND ci.person_id>2037695 AND ci.role_id=2;']","[""['Empty List']""]"
423,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<1991 AND mc.company_id>9557 AND mc.company_type_id=1 AND mi.info_type_id<2;","SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<1991 AND mc.company_id>9557 AND mc.company_type_id=1 AND mi.info_type_id<2",[],['SELECT * FROM movie_companies mc WHERE mc.company_id<7340 AND mc.company_type_id>1;'],"[""['Empty List']""]"
424,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND mc.company_id<686 AND mc.company_type_id>1;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 3) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 686 AND company_type_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_INTO_JOIN']",['SELECT * FROM cast_info ci WHERE ci.person_id>379030 AND ci.role_id=10;'],"[""['FILTER_INTO_JOIN']""]"
425,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3344;",SELECT * FROM title INNER JOIN movie_info ON title.id = movie_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 3344) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1999 AND mi_idx.info_type_id>100;']","[""['FILTER_INTO_JOIN']""]"
426,job,SELECT * FROM movie_companies mc WHERE mc.company_id<183711 AND mc.company_type_id<2;,SELECT * FROM movie_companies mc WHERE mc.company_id<183711 AND mc.company_type_id<2,[],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=1989 AND ci.person_id>1732302;']","[""['Empty List']""]"
427,job,SELECT * FROM cast_info ci WHERE ci.person_id>429885 AND ci.role_id<4;,SELECT * FROM cast_info WHERE person_id > 429885 AND role_id < 4,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2007 AND ci.person_id>1031664 AND ci.role_id>5;']","[""['FILTER_INTO_JOIN']""]"
428,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year<1964 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE production_year < 1964) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year=2012 AND mc.company_id<2302 AND mc.company_type_id=1;']","[""['FILTER_INTO_JOIN']""]"
429,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2501413 AND ci.role_id=10;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2501413 AND ci.role_id=10",[],['SELECT * FROM cast_info ci WHERE ci.person_id<2339110;'],"[""['Empty List']""]"
430,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1965 AND mi_idx.info_type_id>99;","SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1965 AND mi_idx.info_type_id>99",[],"['SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year<1985 AND mi_idx.info_type_id=99;']","[""['Empty List']""]"
431,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<53716;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<53716,[],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>82069 AND mc.company_type_id=2 AND ci.person_id>2027100 AND ci.role_id>10;']","[""['Empty List']""]"
432,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1997 AND ci.person_id=2802626 AND ci.role_id>4;","SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1997 AND ci.person_id=2802626 AND ci.role_id>4",[],['SELECT * FROM movie_companies mc WHERE mc.company_id>38680 AND mc.company_type_id<2;'],"[""['Empty List']""]"
433,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>4 AND mk.keyword_id=7054;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 4) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 7054) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2013;']","[""['FILTER_INTO_JOIN']""]"
434,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1838662 AND ci.role_id>1 AND mi_idx.info_type_id<100;","SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1838662 AND ci.role_id>1 AND mi_idx.info_type_id<100",[],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id>1196;'],"[""['Empty List']""]"
435,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year<2009 AND ci.person_id=3229516;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year<2009 AND ci.person_id=3229516",[],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<2 AND mk.keyword_id>14586;']","[""['Empty List']""]"
436,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<80891;","SELECT * FROM title, movie_companies WHERE title.id = movie_companies.movie_id AND movie_companies.company_id < 80891","['JOIN_CONDITION_PUSH', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id=84762;']",['[]']
437,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<1837;,SELECT * FROM movie_keyword WHERE keyword_id < 1837,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=2006 AND mi.info_type_id=7 AND mk.keyword_id=2926;']","[""['FILTER_INTO_JOIN']""]"
438,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=32374 AND mc.company_type_id=2;","SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=32374 AND mc.company_type_id=2",[],['SELECT * FROM cast_info ci WHERE ci.person_id=2553389 AND ci.role_id=2;'],"[""['Empty List']""]"
439,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<3368 AND mc.company_type_id=1;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 3368 AND company_type_id = 1) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<2008 AND mc.company_id<11313 AND mc.company_type_id>1;']","[""['FILTER_INTO_JOIN']""]"
440,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2092521 AND mk.keyword_id<16348;","SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2092521 AND mk.keyword_id<16348",[],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year=2011 AND mc.company_id=8142;']","[""['Empty List']""]"
441,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2010 AND mk.keyword_id<3030;",SELECT * FROM (SELECT * FROM title WHERE production_year < 2010) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 3030) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<2609 AND mc.company_type_id>1 AND mi_idx.info_type_id<101;']","[""['FILTER_INTO_JOIN']""]"
442,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>328006 AND ci.role_id>1;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 328006 AND role_id > 1) AS t ON title.id = t.movie_id INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id,"['FILTER_SCAN', 'FILTER_INTO_JOIN']","['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>4 AND ci.role_id>4 AND mi_idx.info_type_id=100;']","[""['FILTER_SCAN', 'FILTER_INTO_JOIN']""]"
443,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=34475;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=34475",[],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>2 AND t.production_year<2000;']","[""['Empty List']""]"
444,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>1973 AND mi.info_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1973) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 1) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<1988 AND ci.person_id>1280035;']","[""['FILTER_INTO_JOIN']""]"
445,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year=1980 AND mc.company_id>6582;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1980) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 6582) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<2 AND t.production_year>1940 AND mi.info_type_id>16 AND mk.keyword_id>1714;']","[""['FILTER_INTO_JOIN']""]"
446,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id=42773;","SELECT * FROM title, movie_companies, movie_info_idx WHERE title.id = movie_companies.movie_id AND title.id = movie_info_idx.movie_id AND movie_companies.company_id = 42773",['JOIN_CONDITION_PUSH'],"['SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2007 AND mi_idx.info_type_id=101;']",['[]']
447,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=27995;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=27995",[],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<4 AND t.production_year=1956 AND mc.company_id>14300 AND mc.company_type_id>1;']",['[]']
448,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1987 AND mi_idx.info_type_id=101;","SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1987 AND mi_idx.info_type_id=101",[],['SELECT * FROM movie_companies mc WHERE mc.company_id>31913;'],"[""['Empty List']""]"
449,job,SELECT * FROM movie_companies mc WHERE mc.company_id<74151;,SELECT * FROM movie_companies mc WHERE mc.company_id<74151,[],['SELECT * FROM cast_info ci WHERE ci.person_id<2016989 AND ci.role_id=2;'],"[""['Empty List']""]"
450,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>196958 AND ci.role_id=1;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 196958 AND role_id = 1) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2760940;']","[""['FILTER_INTO_JOIN']""]"
451,job,SELECT * FROM movie_companies mc WHERE mc.company_id>43797 AND mc.company_type_id<2;,SELECT * FROM movie_companies mc WHERE mc.company_id>43797 AND mc.company_type_id<2,[],['SELECT * FROM cast_info ci WHERE ci.person_id>2281283;'],"[""['Empty List']""]"
452,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>1078;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>1078",[],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>2004 AND ci.person_id>395340 AND ci.role_id=1 AND mk.keyword_id>500;']","[""['Empty List']""]"
453,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=44301;,SELECT * FROM movie_keyword WHERE keyword_id = 44301,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year>1970 AND mc.company_type_id=1;']","[""['FILTER_INTO_JOIN']""]"
454,job,SELECT * FROM cast_info ci WHERE ci.person_id=608733;,SELECT * FROM cast_info WHERE person_id = 608733,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>2013 AND mi.info_type_id>6;']","[""['FILTER_INTO_JOIN']""]"
455,job,SELECT * FROM cast_info ci WHERE ci.person_id<2839902;,SELECT * FROM cast_info WHERE person_id < 2839902,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year=1960 AND mi.info_type_id<7;']","[""['FILTER_INTO_JOIN']""]"
456,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1962 AND mk.keyword_id<217;",SELECT * FROM (SELECT * FROM title WHERE production_year < 1962) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 217) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=1595;']",['[]']
457,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<75971;,SELECT * FROM movie_keyword WHERE keyword_id < 75971,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year<2010 AND mi_idx.info_type_id<101 AND mk.keyword_id=613;']","[""['FILTER_INTO_JOIN']""]"
458,job,SELECT * FROM movie_companies mc WHERE mc.company_id=533;,SELECT * FROM movie_companies WHERE company_id = 533,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1940 AND mi.info_type_id<3;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
459,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<12156;,SELECT * FROM movie_keyword WHERE keyword_id < 12156,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>159 AND mc.company_type_id>1;']","[""['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']""]"
460,job,SELECT * FROM movie_companies mc WHERE mc.company_id>5044;,SELECT * FROM movie_companies WHERE company_id > 5044,['FILTER_INTO_JOIN'],['SELECT * FROM cast_info ci WHERE ci.person_id<2968239 AND ci.role_id>10;'],"[""['FILTER_INTO_JOIN']""]"
461,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year=2010 AND mc.company_id>216 AND mc.company_type_id=1;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year=2010 AND mc.company_id>216 AND mc.company_type_id=1",[],['SELECT * FROM cast_info ci WHERE ci.person_id=580164 AND ci.role_id=1;'],"[""['Empty List']""]"
462,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.role_id>5 AND mi.info_type_id=16;","SELECT * FROM title, cast_info, movie_info WHERE title.id = cast_info.movie_id AND title.id = movie_info.movie_id AND cast_info.role_id > 5 AND movie_info.info_type_id = 16",['JOIN_CONDITION_PUSH'],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<3888577 AND ci.role_id<4;']",['[]']
463,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<37419;,SELECT * FROM movie_keyword WHERE keyword_id < 37419,"['FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year>1989 AND mi.info_type_id=16;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'PROJECT_REDUCE_EXPRESSIONS']""]"
464,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2009 AND ci.role_id>5;",SELECT * FROM (SELECT * FROM title WHERE production_year < 2009) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id > 5) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<21737 AND mc.company_type_id>1 AND ci.role_id=10;']","[""['FILTER_INTO_JOIN']""]"
465,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2001 AND mi_idx.info_type_id>100 AND mk.keyword_id<1753;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2001) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 1753) AS t1 ON t.id = t1.movie_id,"['FILTER_PROJECT_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']","['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.role_id=10 AND mi.info_type_id<8;']","[""['FILTER_PROJECT_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']""]"
466,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>2008 AND mi.info_type_id<7 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year > 2008) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 7) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH']","['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year=1998 AND ci.person_id<3058577 AND ci.role_id<3 AND mi.info_type_id<2;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH']""]"
467,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year<2003 AND mi.info_type_id>3;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year<2003 AND mi.info_type_id>3",[],['SELECT * FROM cast_info ci WHERE ci.person_id<2826119 AND ci.role_id>2;'],"[""['Empty List']""]"
468,job,SELECT * FROM movie_companies mc WHERE mc.company_id>11143 AND mc.company_type_id<2;,SELECT * FROM movie_companies WHERE company_id > 11143 AND company_type_id < 2,['FILTER_SCAN'],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id=37458;'],['[]']
469,job,SELECT * FROM cast_info ci WHERE ci.person_id>1674901 AND ci.role_id<6;,SELECT * FROM cast_info WHERE person_id > 1674901 AND role_id < 6,['FILTER_INTO_JOIN'],['SELECT * FROM movie_companies mc WHERE mc.company_id=647 AND mc.company_type_id=1;'],"[""['FILTER_INTO_JOIN']""]"
